진료년도,시도,진료과목,환자수,명세서 청구건수,요양급여비용총액,보험자부담금
2017,충북,피부과,16030 ,50678 ,1663662250 ,785401650 
2017,충북,비뇨의학과,34071 ,113910 ,14898325610 ,10727351080 
2017,충북,영상의학과,487 ,549 ,135063370 ,86603650 
2017,충북,방사선종양학과,930 ,18868 ,7283592480 ,6889047410 
2017,충북,진단검사의학과,5 ,8 ,251220 ,128920 
2017,충북,결핵과,14 ,38 ,54413760 ,40887380 
2017,충북,재활의학과,19955 ,111309 ,33855145670 ,25554539150 
2017,충북,핵의학과,81 ,453 ,848940460 ,646391670 
2017,충북,가정의학과,55113 ,128368 ,34520135710 ,25226253630 
2017,충북,응급의학과,148646 ,187591 ,24077804600 ,14208207860 
2017,충북,직업환경의학과,22 ,35 ,620200 ,311500 
2017,충북,예방의학과,3905 ,6480 ,2033427900 ,1447698660 
2017,충북,치과,1 ,1 ,412160 ,206080 
2017,충북,약국,62 ,365 ,751370310 ,568924590 
2017,충북,구강악안면외과,24522 ,60725 ,3788589060 ,1992948380 
2017,충북,치과보철과,11794 ,24546 ,1772976060 ,990270140 
2017,충북,치과교정과,164 ,179 ,7166410 ,4318010 
2017,충북,소아치과,3563 ,7030 ,220871990 ,148445190 
2017,충북,치주과,3448 ,5076 ,257414790 ,154892990 
2017,충북,치과보존과,12507 ,34109 ,1902856350 ,1030656720 
2017,충북,구강내과,13 ,16 ,499770 ,311070 
2017,충북,한방내과,8462 ,38067 ,2473479930 ,1839843420 
2017,충북,한방부인과,566 ,1552 ,49439560 ,32639130 
2017,충북,한방소아과,276 ,1585 ,30942470 ,19140830 
2017,충북,한방안·이비인후·피부과,796 ,3377 ,83857620 ,52253920 
2017,충북,한방신경정신과,279 ,1287 ,82615810 ,55656090 
2017,충북,침구과,11775 ,54086 ,3107143540 ,2184901070 
2017,충북,한방재활의학과,2502 ,8813 ,531193400 ,366680640 
2017,충북,사상체질과,308 ,1051 ,38382130 ,25446340 
2017,충북,한방응급,618 ,1098 ,30104950 ,18158350 
2017,충남,일반의,3601 ,13114 ,1672863320 ,1241473470 
2017,충남,내과,384952 ,1532462 ,309123183220 ,240936437500 
2017,충남,신경과,64021 ,211010 ,45774089320 ,33219068720 
2017,충남,정신건강의학과,29620 ,185069 ,47062609860 ,35277942110 
2017,충남,외과,88642 ,277820 ,100183783300 ,80531799010 
2017,충남,정형외과,240973 ,779474 ,108570632150 ,78710501940 
2017,충남,신경외과,81116 ,223068 ,62395518350 ,49184301140 
2017,충남,흉부외과,5354 ,11893 ,11094891310 ,9204274380 
2017,충남,성형외과,10635 ,31206 ,5206019680 ,3584182460 
2017,충남,마취통증의학과,13700 ,35919 ,2735837100 ,1799923030 
2017,충남,산부인과,80398 ,243986 ,37583378800 ,29154812410 
2017,충남,소아청소년과,88790 ,594230 ,44485534630 ,37711874500 
2017,충남,안과,34133 ,84846 ,9358064620 ,5644500000 
2017,충남,이비인후과,49485 ,126592 ,14753607130 ,9509090620 
2017,충남,피부과,24935 ,75844 ,3705804450 ,1503240640 
2017,충남,비뇨의학과,46732 ,147890 ,17655438260 ,12188016180 
2017,충남,영상의학과,3058 ,4934 ,2368859130 ,1764049090 
2017,충남,방사선종양학과,2009 ,23385 ,8027845470 ,7624796850 
2017,충남,병리과,8 ,45 ,379580 ,255580 
2017,충남,진단검사의학과,18 ,18 ,10364080 ,8399960 
2017,충남,재활의학과,20788 ,129693 ,39980576570 ,30119204680 
2017,충남,핵의학과,179 ,536 ,258854930 ,242226040 
2017,충남,가정의학과,70776 ,180299 ,63337693940 ,47294147600 
2017,충남,응급의학과,232064 ,294807 ,43599696360 ,26971786290 
2017,충남,직업환경의학과,2639 ,11943 ,930053980 ,627972240 
2017,충남,치과,16 ,18 ,753180 ,557300 
2017,충남,구강악안면외과,31226 ,64254 ,4022434670 ,2446386520 
2017,충남,치과보철과,15566 ,31707 ,3925317630 ,2081414820 
2017,충남,치과교정과,2102 ,2473 ,82311940 ,49595340 
2017,충남,소아치과,24638 ,48044 ,1939235720 ,1271177220 
2017,충남,치주과,31908 ,57296 ,2976502090 ,1776401970 
2017,충남,치과보존과,43288 ,97897 ,5490280710 ,3259134150 
2017,충남,구강내과,5038 ,11355 ,562859710 ,338998410 
2017,충남,영상치의학과,899 ,1017 ,52265190 ,31718990 
2017,충남,구강병리과,1 ,1 ,76080 ,45680 
2017,충남,예방치과,591 ,658 ,43980840 ,27394440 
2017,충남,한방내과,15222 ,84503 ,5815671510 ,4439429700 
2017,충남,한방부인과,611 ,2769 ,133105130 ,87933380 
2017,충남,한방소아과,417 ,1653 ,44773880 ,29106500 
2017,충남,한방안·이비인후·피부과,477 ,2280 ,79757870 ,51142720 
2017,충남,한방신경정신과,4 ,112 ,2888910 ,1737210 
2017,충남,침구과,12615 ,58358 ,3822898830 ,2742639310 
2017,충남,한방재활의학과,2423 ,7203 ,322001490 ,223671730 
2017,충남,사상체질과,741 ,2808 ,201788690 ,145542180 
2017,전북,일반의,424 ,1599 ,203934570 ,161911830 
2017,전북,내과,400941 ,1827064 ,353639387090 ,276111910990 
2017,전북,신경과,73624 ,273185 ,41635949730 ,29925196880 
2017,전북,정신건강의학과,28226 ,170482 ,40354083700 ,30287250700 
2017,전북,외과,119535 ,381336 ,129031942930 ,103216394460 
2017,전북,정형외과,299141 ,1116765 ,164501543210 ,120726369370 
2017,전북,신경외과,113413 ,414253 ,78583018810 ,60986261320 
2017,전북,흉부외과,6913 ,19351 ,18655037260 ,15348823440 
2017,전북,성형외과,17367 ,71460 ,7502466040 ,5580192390 
2017,전북,마취통증의학과,26975 ,83468 ,9166508050 ,6362911540 
2017,전북,산부인과,68774 ,230170 ,55744525900 ,44084178790 
2017,전북,소아청소년과,85736 ,477936 ,46843274610 ,38531796730 
2017,전북,안과,30339 ,97684 ,9310386360 ,5952520730 
2017,전북,이비인후과,48015 ,121902 ,14657658490 ,10128349340 
2017,전북,피부과,29721 ,80003 ,2997291970 ,1452907380 
2017,전북,비뇨의학과,59012 ,179627 ,24409473100 ,17550616040 
2017,전북,영상의학과,2362 ,3207 ,449988160 ,318078250 
2017,전북,방사선종양학과,1611 ,33920 ,10159275970 ,9660215970 
2017,전북,진단검사의학과,237 ,294 ,11435440 ,8011170 
2017,전북,결핵과,150 ,392 ,620135280 ,467490470 
2017,전북,재활의학과,28540 ,207734 ,69619180510 ,53512440080 
2017,전북,핵의학과,384 ,1731 ,1093989520 ,862924040 
2017,전북,가정의학과,81934 ,266120 ,154811172970 ,117214891120 
2017,전북,응급의학과,176516 ,236810 ,34787632020 ,20505111360 
2017,전북,직업환경의학과,652 ,2899 ,4793392160 ,3552665570 
2017,전북,예방의학과,11 ,15 ,159410 ,80210 
2017,전북,치과,1486 ,4023 ,257260360 ,130531460 
2017,전북,구강악안면외과,8903 ,24944 ,2822860980 ,1905695630 
2017,전북,치과보철과,1345 ,2920 ,666507860 ,355853830 
2017,전북,치과교정과,219 ,246 ,15001220 ,9012620 
2017,전북,소아치과,3934 ,9677 ,512592950 ,337639000 
2017,전북,치주과,7989 ,17828 ,1194417110 ,716947530 
2017,전북,치과보존과,19745 ,54744 ,3576921060 ,2145697490 
2017,전북,구강내과,3340 ,9675 ,481469410 ,291435770 
2017,전북,영상치의학과,3 ,3 ,191770 ,115270 
2017,전북,한방내과,14133 ,65511 ,6995932360 ,5374744980 
2017,전북,한방부인과,1793 ,7844 ,442295630 ,316070870 
2017,전북,한방소아과,1026 ,3657 ,74710380 ,50738680 
2017,전북,한방안·이비인후·피부과,1093 ,6436 ,352801550 ,240507010 
2017,전북,한방신경정신과,1308 ,5834 ,644894900 ,472926530 
2017,전북,침구과,50011 ,179688 ,23630361130 ,17501540280 
2017,전북,한방재활의학과,8267 ,31014 ,3552560010 ,2690287420 
2017,전북,사상체질과,2050 ,7483 ,1143878210 ,881461800 
2017,전북,한방응급,337 ,372 ,15080720 ,9067620 
2017,전남,일반의,61 ,3194 ,561413070 ,507734950 
2017,전남,내과,542404 ,2445867 ,429460828400 ,345364741230 
2017,전남,신경과,66024 ,207198 ,43194535260 ,31836028260 
2017,전남,정신건강의학과,32672 ,178456 ,42213973780 ,31985794710 
2017,전남,외과,168711 ,447502 ,142542006690 ,113614110580 
2017,전남,정형외과,364471 ,1216829 ,185846806560 ,136606976530 
2017,전남,신경외과,141937 ,430235 ,76330520360 ,58207641020 
2017,전남,흉부외과,23382 ,60372 ,20089164950 ,16368020590 
2017,전남,성형외과,5836 ,15496 ,1477903090 ,1063081660 
2017,전남,마취통증의학과,36517 ,100606 ,13287655280 ,9569208540 
2017,전남,산부인과,116267 ,354925 ,52940189970 ,42479881210 
2017,전남,소아청소년과,159328 ,1075916 ,59544606490 ,48964107240 
2017,전남,안과,21678 ,48096 ,3148432820 ,2148262450 
2017,전남,이비인후과,106265 ,309891 ,19725691440 ,14316967050 
2017,전남,피부과,48231 ,82319 ,2170487500 ,1455422230 
2017,전남,비뇨의학과,43188 ,129758 ,17260459260 ,13125364530 
2017,전남,영상의학과,1260 ,2428 ,1804283720 ,1344443730 
2017,전남,방사선종양학과,3464 ,59472 ,18712979280 ,17672237530 
2017,전남,병리과,1 ,1 ,40300 ,20200 
2017,전남,진단검사의학과,18 ,301 ,1685410 ,987510 
2017,전남,결핵과,257 ,357 ,26057060 ,18333410 
2017,전남,재활의학과,17413 ,122397 ,31016588270 ,23468125210 
2017,전남,핵의학과,767 ,2180 ,694319700 ,641688830 
2017,전남,가정의학과,61904 ,199282 ,95378163330 ,71797339240 
2017,전남,응급의학과,220462 ,310185 ,33421865940 ,22078066630 
2017,전남,직업환경의학과,652 ,1549 ,1622270480 ,1208797300 
2017,전남,예방의학과,664 ,1440 ,1343090500 ,1000954000 
2017,전남,치과,963 ,1579 ,62676470 ,37971910 
2017,전남,한방,1 ,1 ,224150 ,166030 
2017,전남,구강악안면외과,30148 ,58758 ,2756348680 ,1632100750 
2017,전남,치과보철과,12636 ,30833 ,3742285400 ,2005617150 
2017,전남,치과교정과,2179 ,2609 ,96491690 ,58632490 
2017,전남,소아치과,11032 ,23801 ,1029779750 ,697194750 
2017,전남,치주과,18513 ,27704 ,1209763210 ,745229830 
2017,전남,치과보존과,38552 ,84790 ,4182408570 ,2471555860 
2017,전남,구강내과,1365 ,3968 ,168021080 ,101274680 
2017,전남,영상치의학과,17 ,17 ,474330 ,285430 
2017,전남,예방치과,1134 ,1803 ,99699970 ,60806460 
2017,전남,한방내과,28813 ,115922 ,12006431520 ,8985927960 
2017,전남,한방부인과,3450 ,10716 ,1677795810 ,1236038910 
2017,전남,한방소아과,267 ,1293 ,104254370 ,83134890 
2017,전남,한방안·이비인후·피부과,2147 ,8808 ,936320830 ,662297360 
2017,전남,한방신경정신과,953 ,4508 ,198289950 ,133950810 
2017,전남,침구과,34709 ,114663 ,15887804350 ,11751662560 
2017,전남,한방재활의학과,3063 ,9568 ,642003290 ,444606030 
2017,전남,사상체질과,2673 ,5849 ,558512220 ,393932740 
2017,경북,일반의,2143 ,7824 ,1453014390 ,1126604350 
2017,경북,내과,498913 ,2177369 ,364392095200 ,281105720700 
2017,경북,신경과,100871 ,328517 ,50620809720 ,36231733850 
2017,경북,정신건강의학과,42000 ,254784 ,71397221670 ,53683344950 
2017,경북,외과,100796 ,278626 ,101743813610 ,77109480570 
2017,경북,정형외과,334653 ,1259093 ,166314044250 ,120373990550 
2017,경북,신경외과,140106 ,437281 ,97597964350 ,74768473230 
2017,경북,흉부외과,17237 ,37913 ,17622669180 ,13455375490 
2017,경북,성형외과,20630 ,55638 ,7847148260 ,5654027340 
2017,경북,마취통증의학과,17670 ,44332 ,9495471010 ,6836277580 
2017,경북,산부인과,113129 ,343272 ,51479742090 ,40925806080 
2017,경북,소아청소년과,135561 ,741940 ,37050747850 ,29572758580 
2017,경북,안과,50615 ,116594 ,9354520180 ,6175760840 
2017,경북,이비인후과,99907 ,232434 ,16722803770 ,11119719810 
2017,경북,피부과,25896 ,64828 ,2493522900 ,1528444990 
2017,경북,비뇨의학과,68454 ,212210 ,20050585320 ,13789841380 
2017,경북,영상의학과,1877 ,2128 ,483368440 ,335260860 
2017,경북,방사선종양학과,714 ,10691 ,3822153550 ,3610723820 
2017,경북,진단검사의학과,151 ,182 ,100707830 ,66767750 
2017,경북,결핵과,2 ,2 ,40430 ,26430 
2017,경북,재활의학과,22414 ,127767 ,57123560800 ,43650301810 
2017,경북,가정의학과,75718 ,247131 ,113153145980 ,84407773550 
2017,경북,응급의학과,270384 ,347505 ,46239902750 ,29539816820 
2017,경북,직업환경의학과,747 ,1064 ,43327570 ,27789720 
2017,경북,예방의학과,2742 ,6677 ,2904427890 ,2221808240 
2017,경북,치과,2540 ,4336 ,244872390 ,131868660 
2017,경북,약국,1 ,1 ,184490 ,129150 
2017,경북,구강악안면외과,18876 ,32429 ,1239291130 ,744154660 
2017,경북,치과보철과,3401 ,8843 ,2847031420 ,1468204650 
2017,경북,치과교정과,152 ,164 ,7500910 ,4898910 
2017,경북,소아치과,7340 ,10411 ,460256920 ,308843420 
2017,경북,치주과,29825 ,45356 ,2449895040 ,1451844360 
2017,경북,치과보존과,54298 ,128086 ,6929773600 ,3906612860 
2017,경북,구강내과,123 ,158 ,4511910 ,2735630 
2017,경북,영상치의학과,934 ,973 ,34101800 ,20658500 
2017,경북,구강병리과,3 ,3 ,238740 ,175740 
2017,경북,예방치과,4995 ,8385 ,355589580 ,211288580 
2017,경북,한방내과,23865 ,140349 ,8006934230 ,6174857560 
2017,경북,한방부인과,714 ,2904 ,119348230 ,83454390 
2017,경북,한방소아과,1415 ,3745 ,209954610 ,145473630 
2017,경북,한방안·이비인후·피부과,379 ,1715 ,77336650 ,48875950 
2017,경북,한방신경정신과,639 ,3055 ,131416080 ,87517120 
2017,경북,침구과,12612 ,59039 ,3122934860 ,2296996650 
2017,경북,한방재활의학과,146 ,446 ,20091020 ,15790100 
2017,경북,사상체질과,488 ,1254 ,45223260 ,28071270 
2017,경북,한방응급,354 ,431 ,15397160 ,9309860 
2017,경남,일반의,906 ,3990 ,392868220 ,316218650 
2017,경남,내과,997032 ,4283269 ,708812458720 ,554510323740 
2017,경남,신경과,161374 ,578868 ,118756746760 ,86613697110 
2017,경남,정신건강의학과,41674 ,252989 ,87762150640 ,66562323010 
2017,경남,외과,188632 ,521338 ,186721165990 ,148419101920 
2017,경남,정형외과,573675 ,2282087 ,277848838120 ,200889034540 
2017,경남,신경외과,252628 ,844982 ,138513652800 ,104047607030 
2017,경남,흉부외과,15817 ,45117 ,38281518820 ,32627693790 
2017,경남,성형외과,10982 ,29460 ,3307849450 ,2381766910 
2017,경남,마취통증의학과,24313 ,44451 ,3967592560 ,2480569450 
2017,경남,산부인과,148253 ,474883 ,69418067710 ,55134743740 
2017,경남,소아청소년과,308543 ,2222429 ,155696026860 ,128107408480 
2017,경남,안과,52393 ,154962 ,18055679790 ,11264848250 
2017,경남,이비인후과,135256 ,312664 ,25034913540 ,17084337210 
2017,경남,피부과,47605 ,131622 ,5733832870 ,3060734110 
2017,경남,비뇨의학과,76878 ,223906 ,34094814400 ,24641363520 
2017,경남,영상의학과,3245 ,4241 ,2617624960 ,2242616060 
2017,경남,방사선종양학과,2852 ,51217 ,13680293440 ,12939756700 
2017,경남,병리과,9 ,71 ,112848000 ,76178260 
2017,경남,진단검사의학과,640 ,1538 ,942694230 ,682790010 
2017,경남,결핵과,1274 ,4442 ,2589966280 ,2359666050 
2017,경남,재활의학과,58289 ,386104 ,120568737110 ,91704010180 
2017,경남,핵의학과,572 ,1029 ,176855850 ,163794730 
2017,경남,가정의학과,90496 ,251671 ,124488322450 ,92081238350 
2017,경남,응급의학과,393521 ,552936 ,55500463660 ,34837421250 
2017,경남,직업환경의학과,1318 ,2147 ,115843750 ,53826910 
2017,경남,치과,4393 ,9546 ,1496976120 ,1013447470 
2017,경남,구강악안면외과,51065 ,105002 ,7050644990 ,4356025470 
2017,경남,치과보철과,5312 ,11403 ,3924967240 ,2008903190 
2017,경남,치과교정과,2260 ,3725 ,149346180 ,89905180 
2017,경남,소아치과,12432 ,23452 ,847119000 ,579935660 
2017,경남,치주과,40317 ,70913 ,3361301570 ,2072334680 
2017,경남,치과보존과,101561 ,230979 ,11398186230 ,6559484080 
2017,경남,구강내과,4515 ,12188 ,621963840 ,407210140 
2017,경남,영상치의학과,23 ,25 ,719290 ,578190 
2017,경남,예방치과,1284 ,2260 ,190497090 ,110925390 
2017,경남,한방내과,19798 ,109724 ,9941366070 ,7903099820 
2017,경남,한방부인과,682 ,4332 ,159044220 ,117399410 
2017,경남,한방소아과,1162 ,4474 ,235727440 ,182639520 
2017,경남,한방안·이비인후·피부과,615 ,3651 ,164481110 ,117768250 
2017,경남,한방신경정신과,244 ,832 ,43400500 ,31084600 
2017,경남,침구과,10161 ,53613 ,3918569370 ,2933231480 
2017,경남,한방재활의학과,10782 ,52462 ,3627015910 ,2510123510 
2017,경남,사상체질과,467 ,1488 ,60101800 ,46051410 
2017,제주,내과,125104 ,665549 ,116952323410 ,93276909930 
2017,제주,신경과,32657 ,125255 ,14833742430 ,10593192600 
2017,제주,정신건강의학과,10437 ,59235 ,7647763380 ,5548769720 
2017,제주,외과,34148 ,86514 ,19132036110 ,15176339270 
2017,제주,정형외과,60386 ,224245 ,35585608280 ,25993718820 
2017,제주,신경외과,24223 ,73800 ,20950936300 ,16707004030 
2017,제주,흉부외과,3404 ,8289 ,4113102800 ,3420134700 
2017,제주,성형외과,3357 ,8288 ,1117719580 ,817284700 
2017,제주,마취통증의학과,9619 ,18803 ,1215508440 ,715610600 
2017,제주,산부인과,19828 ,64384 ,9266329550 ,7231366550 
2017,제주,소아청소년과,29149 ,139275 ,16723815260 ,14281679870 
2017,제주,안과,17186 ,50755 ,5180848650 ,3329017460 
2017,제주,이비인후과,15559 ,36369 ,3721014160 ,2573409250 
2017,제주,피부과,7427 ,20271 ,871225070 ,470895220 
2017,제주,비뇨의학과,16890 ,61949 ,7709243190 ,5720725010 
2017,제주,영상의학과,3900 ,4969 ,298455940 ,215124640 
2017,제주,방사선종양학과,992 ,12773 ,3874016280 ,3679196880 
2017,제주,진단검사의학과,23 ,48 ,1057670 ,530870 
2017,제주,재활의학과,9424 ,89712 ,16623401760 ,12693646210 
2017,제주,핵의학과,260 ,898 ,351321540 ,319647860 
2017,제주,가정의학과,7991 ,22918 ,6163835930 ,4642808150 
2017,제주,응급의학과,102389 ,134591 ,22301046770 ,14356037560 
2017,제주,치과,9 ,10 ,7269740 ,3903450 
2017,제주,구강악안면외과,6235 ,16873 ,1096136980 ,596310680 
2017,제주,치과보철과,118 ,331 ,199957510 ,101884310 
2017,제주,소아치과,189 ,269 ,6651700 ,4074300 
2017,제주,치주과,1077 ,1140 ,57887480 ,34616480 
2017,제주,치과보존과,7572 ,17645 ,807119320 ,435616770 
2017,제주,한방내과,419 ,3976 ,168737740 ,121276360 
2017,제주,침구과,156 ,808 ,58995690 ,47762390 
2017,세종,일반의,2 ,2 ,396500 ,287280 
2017,세종,내과,3600 ,8873 ,978145060 ,730226920 
2017,세종,정신건강의학과,103 ,762 ,860404620 ,681316260 
2017,세종,외과,488 ,2688 ,3561328980 ,2667764750 
2017,세종,정형외과,2722 ,7483 ,1934419570 ,1424080140 
2017,세종,신경외과,1673 ,4504 ,2575563480 ,1938584800 
2017,세종,흉부외과,110 ,437 ,545981330 ,403545030 
2017,세종,마취통증의학과,50 ,164 ,233351820 ,172362790 
2017,세종,산부인과,279 ,1205 ,1654903730 ,1218687190 
2017,세종,피부과,1 ,1 ,16700 ,10900 
2017,세종,비뇨의학과,2 ,3 ,121540 ,79140 
2017,세종,가정의학과,2894 ,8165 ,3425420250 ,2532193140 
2017,세종,응급의학과,9099 ,11249 ,581637550 ,384035810 
2017,세종,치과,2 ,2 ,187010 ,106160 
2017,세종,구강악안면외과,328 ,686 ,39436730 ,23445930 
2017,세종,치과보철과,528 ,717 ,26586870 ,16249270 
2017,세종,치과교정과,23 ,23 ,946290 ,578890 
2017,세종,소아치과,497 ,822 ,33823630 ,22433730 
2017,세종,치주과,278 ,821 ,43722630 ,26144430 
2017,세종,치과보존과,107 ,204 ,7936040 ,4782740 
2017,세종,한방내과,424 ,2530 ,201590210 ,162438320 
2017,세종,침구과,94 ,460 ,24088750 ,19672920 
