진료년도,시도,진료과목,환자수,명세서 청구건수,요양급여비용총액,보험자부담금
2018,충북,피부과,14498 ,44603 ,1774548910 ,911537890 
2018,충북,비뇨의학과,35874 ,118425 ,17167055480 ,12405047160 
2018,충북,영상의학과,779 ,914 ,254345410 ,184125650 
2018,충북,방사선종양학과,950 ,17412 ,8015511140 ,7589498040 
2018,충북,진단검사의학과,49 ,52 ,1905910 ,984210 
2018,충북,결핵과,17 ,103 ,198154940 ,153916360 
2018,충북,재활의학과,21708 ,118085 ,42809797130 ,32579162280 
2018,충북,핵의학과,72 ,480 ,918205400 ,711424500 
2018,충북,가정의학과,69949 ,167009 ,39678057140 ,29050502120 
2018,충북,응급의학과,152974 ,194634 ,26351693340 ,15860485450 
2018,충북,직업환경의학과,25 ,41 ,2825360 ,1917420 
2018,충북,예방의학과,246 ,993 ,1610575860 ,1225143790 
2018,충북,치과,4 ,5 ,1762790 ,1260390 
2018,충북,약국,65 ,431 ,826810430 ,637490550 
2018,충북,구강악안면외과,24791 ,59636 ,4111194880 ,2343478060 
2018,충북,치과보철과,11810 ,23796 ,1883496620 ,1193325860 
2018,충북,치과교정과,122 ,141 ,4921060 ,2959060 
2018,충북,소아치과,3604 ,7468 ,276034160 ,194039860 
2018,충북,치주과,4483 ,6101 ,311037440 ,187349440 
2018,충북,치과보존과,13852 ,33866 ,1930299100 ,1141895440 
2018,충북,구강내과,6 ,6 ,246430 ,148230 
2018,충북,한방내과,9404 ,40489 ,2739475520 ,2028516740 
2018,충북,한방부인과,638 ,1681 ,64621450 ,43730830 
2018,충북,한방소아과,304 ,1543 ,32296020 ,20033840 
2018,충북,한방안·이비인후·피부과,709 ,2286 ,66888780 ,42819900 
2018,충북,한방신경정신과,269 ,1366 ,81508780 ,54099880 
2018,충북,침구과,12932 ,56146 ,3327803230 ,2344368640 
2018,충북,한방재활의학과,3790 ,12886 ,906183070 ,624282160 
2018,충북,사상체질과,910 ,2243 ,110290290 ,74775600 
2018,충북,한방응급,516 ,942 ,27593140 ,16651840 
2018,충남,일반의,3236 ,12963 ,1043541390 ,757017730 
2018,충남,내과,399311 ,1623036 ,333710431840 ,259870782980 
2018,충남,신경과,64984 ,214187 ,47664825100 ,34435346140 
2018,충남,정신건강의학과,30051 ,190560 ,47715180890 ,35966433680 
2018,충남,외과,94035 ,304754 ,113398477440 ,91132149080 
2018,충남,정형외과,267291 ,892117 ,121945400410 ,88495780900 
2018,충남,신경외과,85823 ,237076 ,70523790770 ,55609649100 
2018,충남,흉부외과,6115 ,12425 ,9336122480 ,7730921590 
2018,충남,성형외과,9035 ,28057 ,5277010790 ,3653827400 
2018,충남,마취통증의학과,14965 ,38928 ,3894139160 ,2733339690 
2018,충남,산부인과,83716 ,259551 ,42427551390 ,33022804830 
2018,충남,소아청소년과,93785 ,652120 ,53094539960 ,45263933370 
2018,충남,안과,33401 ,86763 ,11184092790 ,6847782520 
2018,충남,이비인후과,48023 ,118213 ,15473406980 ,10195222420 
2018,충남,피부과,24085 ,74538 ,4271832780 ,1978474520 
2018,충남,비뇨의학과,49586 ,162775 ,20253688060 ,14230507720 
2018,충남,영상의학과,3221 ,5228 ,2488614770 ,1882676900 
2018,충남,방사선종양학과,2059 ,22850 ,8379062210 ,7911770200 
2018,충남,병리과,48 ,169 ,228511440 ,172336160 
2018,충남,진단검사의학과,32 ,37 ,13557960 ,10645240 
2018,충남,결핵과,217 ,364 ,9199920 ,6264840 
2018,충남,재활의학과,21562 ,136403 ,45498688340 ,34431111270 
2018,충남,핵의학과,155 ,450 ,209369550 ,195355230 
2018,충남,가정의학과,59383 ,161825 ,69310482780 ,52068501290 
2018,충남,응급의학과,240703 ,308611 ,46831573110 ,29221545370 
2018,충남,직업환경의학과,3223 ,14501 ,1000998400 ,707304880 
2018,충남,치과,38 ,46 ,3900070 ,2967520 
2018,충남,구강악안면외과,34846 ,71282 ,5250078340 ,3384919700 
2018,충남,치과보철과,21371 ,40413 ,4568977160 ,2904417500 
2018,충남,치과교정과,1814 ,2095 ,77427720 ,47229320 
2018,충남,소아치과,24772 ,51463 ,2124445650 ,1441807750 
2018,충남,치주과,32001 ,56676 ,3094890170 ,1878863500 
2018,충남,치과보존과,40479 ,92105 ,4650185110 ,2778435210 
2018,충남,구강내과,4537 ,13952 ,680565350 ,410906700 
2018,충남,영상치의학과,952 ,1077 ,59261240 ,35987040 
2018,충남,예방치과,1532 ,1616 ,106602700 ,67184300 
2018,충남,한방내과,16323 ,78481 ,5908875550 ,4577029570 
2018,충남,한방부인과,530 ,2604 ,121984370 ,81558060 
2018,충남,한방소아과,439 ,2137 ,63987260 ,42823410 
2018,충남,한방안·이비인후·피부과,488 ,2688 ,130810870 ,86440610 
2018,충남,한방신경정신과,8 ,31 ,1089930 ,749890 
2018,충남,침구과,13423 ,58907 ,3873844490 ,2763778470 
2018,충남,한방재활의학과,1487 ,4499 ,241681770 ,173691770 
2018,충남,사상체질과,479 ,2000 ,156169470 ,114813840 
2018,전북,일반의,766 ,1063 ,890617780 ,720270600 
2018,전북,내과,423232 ,1956399 ,401833259800 ,314186951460 
2018,전북,신경과,78405 ,282726 ,47919728270 ,34401011500 
2018,전북,정신건강의학과,29383 ,175019 ,42845809190 ,32251643880 
2018,전북,외과,127163 ,384061 ,138327210190 ,110397090950 
2018,전북,정형외과,295252 ,1095318 ,174575973660 ,128643623410 
2018,전북,신경외과,119444 ,419848 ,84976268960 ,65993327650 
2018,전북,흉부외과,8633 ,27741 ,20948496000 ,17295578910 
2018,전북,성형외과,7801 ,24827 ,7023037540 ,5389567200 
2018,전북,마취통증의학과,26319 ,80678 ,8273962750 ,5690416560 
2018,전북,산부인과,69216 ,227845 ,56591219720 ,44585955160 
2018,전북,소아청소년과,79006 ,425385 ,49824647530 ,41899877330 
2018,전북,안과,39038 ,111565 ,12298880520 ,8100884080 
2018,전북,이비인후과,54045 ,176911 ,16402967370 ,11560258040 
2018,전북,피부과,32432 ,83417 ,3311424540 ,1669475420 
2018,전북,비뇨의학과,59512 ,185402 ,28254535350 ,20470959690 
2018,전북,영상의학과,1105 ,1421 ,553346610 ,424105020 
2018,전북,방사선종양학과,1625 ,32701 ,11630050660 ,11043091300 
2018,전북,병리과,2 ,2 ,1398700 ,1024820 
2018,전북,진단검사의학과,481 ,1591 ,652565630 ,526681430 
2018,전북,결핵과,8 ,54 ,107630450 ,79200650 
2018,전북,재활의학과,34772 ,225036 ,76682984820 ,59040091430 
2018,전북,핵의학과,319 ,1507 ,721167910 ,586659290 
2018,전북,가정의학과,79837 ,267277 ,163203938860 ,123775550780 
2018,전북,응급의학과,186104 ,258088 ,38364000340 ,22704133050 
2018,전북,직업환경의학과,587 ,2291 ,3398151570 ,2502807350 
2018,전북,예방의학과,141 ,148 ,7796370 ,3905570 
2018,전북,치과,2153 ,5744 ,361807900 ,214884320 
2018,전북,구강악안면외과,10864 ,30649 ,3766898180 ,2589686020 
2018,전북,치과보철과,1973 ,4236 ,887849260 ,581521560 
2018,전북,치과교정과,375 ,473 ,28033280 ,17149850 
2018,전북,소아치과,4723 ,12816 ,727670100 ,490649850 
2018,전북,치주과,9506 ,24411 ,1655422270 ,1002108370 
2018,전북,치과보존과,12532 ,34920 ,1887096250 ,1132861090 
2018,전북,구강내과,3368 ,11306 ,592672250 ,360600550 
2018,전북,한방내과,14509 ,64748 ,7558266470 ,5817191320 
2018,전북,한방부인과,1089 ,5168 ,326694670 ,232852920 
2018,전북,한방소아과,876 ,3181 ,72788720 ,47861660 
2018,전북,한방안·이비인후·피부과,794 ,5096 ,274166120 ,186896770 
2018,전북,한방신경정신과,1178 ,5908 ,657366690 ,479606050 
2018,전북,침구과,45696 ,162376 ,23817687530 ,17792897320 
2018,전북,한방재활의학과,8495 ,30749 ,4145815100 ,3138900090 
2018,전북,사상체질과,2476 ,8147 ,1470619790 ,1127660740 
2018,전북,한방응급,376 ,471 ,18742510 ,11514140 
2018,전남,일반의,40 ,3368 ,596475940 ,539538250 
2018,전남,내과,549173 ,2472222 ,479519688450 ,387141998630 
2018,전남,신경과,68482 ,215587 ,47833292340 ,35298220890 
2018,전남,정신건강의학과,35404 ,189087 ,43530925080 ,33015891500 
2018,전남,외과,168645 ,453306 ,150791085120 ,120272815180 
2018,전남,정형외과,370426 ,1246900 ,201391005210 ,148363328800 
2018,전남,신경외과,139765 ,422996 ,80874884990 ,61842836410 
2018,전남,흉부외과,26187 ,89804 ,22468483940 ,17999268570 
2018,전남,성형외과,7826 ,20321 ,3586000650 ,2617373290 
2018,전남,마취통증의학과,35550 ,87905 ,10006011310 ,7088426150 
2018,전남,산부인과,112142 ,346190 ,51582160430 ,41375608540 
2018,전남,소아청소년과,152853 ,1028256 ,64452994820 ,54613031240 
2018,전남,안과,19077 ,39953 ,2452467200 ,1652149870 
2018,전남,이비인후과,105631 ,311391 ,21251762210 ,15641964550 
2018,전남,피부과,46137 ,77618 ,2176428610 ,1477630740 
2018,전남,비뇨의학과,43834 ,134661 ,19719607870 ,15008948020 
2018,전남,영상의학과,1310 ,2509 ,1691787830 ,1248751600 
2018,전남,방사선종양학과,3414 ,61075 ,23166005660 ,21987316760 
2018,전남,진단검사의학과,17 ,257 ,1498170 ,848570 
2018,전남,결핵과,170 ,1192 ,334560520 ,276819900 
2018,전남,재활의학과,18650 ,126705 ,33905899660 ,25714648990 
2018,전남,핵의학과,992 ,3451 ,2520415260 ,2036131910 
2018,전남,가정의학과,65284 ,208266 ,99666260060 ,75272219850 
2018,전남,응급의학과,229872 ,320706 ,34192603370 ,21960994320 
2018,전남,직업환경의학과,761 ,1141 ,872451520 ,644617530 
2018,전남,예방의학과,90 ,520 ,976268140 ,731909490 
2018,전남,치과,639 ,1351 ,72565860 ,47899810 
2018,전남,구강악안면외과,28413 ,55442 ,2682500600 ,1663449390 
2018,전남,치과보철과,12422 ,29960 ,3536947120 ,2230587720 
2018,전남,치과교정과,1931 ,2259 ,86091350 ,52029750 
2018,전남,소아치과,10916 ,23871 ,1089691070 ,740172070 
2018,전남,치주과,17423 ,25889 ,1190311130 ,738668730 
2018,전남,치과보존과,38751 ,83457 ,4182218460 ,2574794810 
2018,전남,구강내과,1413 ,4153 ,179364660 ,114645160 
2018,전남,예방치과,933 ,1236 ,70263330 ,50461130 
2018,전남,한방내과,30440 ,127525 ,12204178680 ,9222015720 
2018,전남,한방부인과,2901 ,10065 ,1764740160 ,1330253640 
2018,전남,한방소아과,271 ,1441 ,145494170 ,115997820 
2018,전남,한방안·이비인후·피부과,1625 ,5400 ,838399170 ,607359610 
2018,전남,한방신경정신과,249 ,679 ,38794210 ,26704490 
2018,전남,침구과,32400 ,104733 ,15461517700 ,11647837700 
2018,전남,한방재활의학과,2400 ,6942 ,758244640 ,550230400 
2018,전남,사상체질과,2754 ,6657 ,501071580 ,350468360 
2018,경북,일반의,98 ,554 ,772649990 ,578253140 
2018,경북,내과,514252 ,2271835 ,411156812360 ,317811266310 
2018,경북,신경과,111436 ,373906 ,59599600740 ,42020761750 
2018,경북,정신건강의학과,44795 ,273865 ,73491758070 ,55520809990 
2018,경북,외과,103156 ,286767 ,111428361420 ,84928345860 
2018,경북,정형외과,335323 ,1257831 ,178006256680 ,129250290460 
2018,경북,신경외과,144426 ,468539 ,115376902730 ,88296770410 
2018,경북,흉부외과,16341 ,36240 ,18292705650 ,14022145700 
2018,경북,성형외과,22116 ,57018 ,7487817040 ,5404784070 
2018,경북,마취통증의학과,17498 ,42665 ,9194220400 ,6573804590 
2018,경북,산부인과,109741 ,338521 ,52577992600 ,41431547990 
2018,경북,소아청소년과,133346 ,735757 ,42624786070 ,34631761980 
2018,경북,안과,52467 ,126971 ,11835136290 ,7828973730 
2018,경북,이비인후과,98731 ,222331 ,20267040600 ,13653430450 
2018,경북,피부과,28091 ,67232 ,3450501100 ,2335149480 
2018,경북,비뇨의학과,72467 ,230071 ,25042028060 ,17500134480 
2018,경북,영상의학과,3022 ,3665 ,550228050 ,383952390 
2018,경북,방사선종양학과,752 ,12959 ,5074005160 ,4818951990 
2018,경북,진단검사의학과,111 ,116 ,35171820 ,21189960 
2018,경북,결핵과,1 ,1 ,24380 ,15880 
2018,경북,재활의학과,21408 ,129619 ,65309076230 ,50198947040 
2018,경북,핵의학과,15 ,60 ,89743970 ,51769090 
2018,경북,가정의학과,70548 ,224081 ,105298828970 ,78684325690 
2018,경북,응급의학과,282868 ,366574 ,52402792260 ,33849381750 
2018,경북,직업환경의학과,2268 ,5618 ,413782540 ,288339670 
2018,경북,예방의학과,3691 ,12125 ,3088514010 ,2287784870 
2018,경북,치과,1490 ,1813 ,76131570 ,45210350 
2018,경북,약국,1 ,1 ,91210 ,63850 
2018,경북,구강악안면외과,26070 ,45190 ,1902808220 ,1148642010 
2018,경북,치과보철과,4502 ,10961 ,3271544680 ,2118423190 
2018,경북,치과교정과,328 ,358 ,15058230 ,9618530 
2018,경북,소아치과,8808 ,12999 ,753088530 ,514020830 
2018,경북,치주과,33274 ,52216 ,2900263060 ,1762155150 
2018,경북,치과보존과,55631 ,129197 ,7252464330 ,4450437080 
2018,경북,구강내과,242 ,267 ,15989950 ,9656210 
2018,경북,영상치의학과,1838 ,1937 ,69298270 ,42094070 
2018,경북,예방치과,4970 ,8961 ,384015670 ,237446070 
2018,경북,한방내과,20841 ,122676 ,8071894890 ,6302184870 
2018,경북,한방부인과,408 ,1498 ,90272650 ,62580380 
2018,경북,한방소아과,1284 ,3615 ,242640960 ,170239700 
2018,경북,한방안·이비인후·피부과,319 ,1560 ,77948740 ,51565100 
2018,경북,한방신경정신과,659 ,3158 ,160904990 ,107235410 
2018,경북,침구과,9974 ,45594 ,2639181490 ,1948953420 
2018,경북,한방재활의학과,17 ,74 ,3020970 ,2417080 
2018,경북,사상체질과,418 ,1340 ,62400200 ,40414440 
2018,경북,한방응급,260 ,328 ,11682560 ,7045760 
2018,경남,일반의,1018 ,5781 ,392645370 ,311880130 
2018,경남,내과,1007654 ,4406908 ,796203349380 ,623830359010 
2018,경남,신경과,172142 ,618438 ,133708910120 ,97610667550 
2018,경남,정신건강의학과,44096 ,269142 ,94293081460 ,71740915430 
2018,경남,외과,179348 ,505411 ,196195871460 ,156502417470 
2018,경남,정형외과,570121 ,2289196 ,297277750670 ,216501869460 
2018,경남,신경외과,252303 ,835852 ,149881113430 ,112603041600 
2018,경남,흉부외과,15789 ,45965 ,45024345140 ,38681958700 
2018,경남,성형외과,9748 ,26686 ,3375954480 ,2472736330 
2018,경남,마취통증의학과,22141 ,42951 ,4571280370 ,2887840980 
2018,경남,산부인과,151706 ,478835 ,76125981000 ,59746457240 
2018,경남,소아청소년과,311287 ,2290522 ,176272439300 ,148728691940 
2018,경남,안과,50014 ,151465 ,20208109360 ,12583751110 
2018,경남,이비인후과,123929 ,282154 ,27724557630 ,19230645220 
2018,경남,피부과,46142 ,131078 ,6033317150 ,3296318600 
2018,경남,비뇨의학과,77579 ,229455 ,35305835380 ,25508577800 
2018,경남,영상의학과,3203 ,4558 ,2664406360 ,2289628980 
2018,경남,방사선종양학과,2988 ,52302 ,16137257750 ,15315772370 
2018,경남,병리과,3 ,21 ,37251190 ,24234580 
2018,경남,진단검사의학과,29 ,55 ,34954850 ,26441980 
2018,경남,결핵과,1303 ,4315 ,3436187740 ,3214254330 
2018,경남,재활의학과,63184 ,416753 ,135415906400 ,103143132790 
2018,경남,핵의학과,14900 ,24912 ,875228820 ,630273430 
2018,경남,가정의학과,80041 ,238523 ,133287716420 ,99026176920 
2018,경남,응급의학과,419683 ,591764 ,63546935240 ,40304753180 
2018,경남,직업환경의학과,1963 ,5249 ,261863530 ,153388930 
2018,경남,치과,16179 ,35297 ,2881367890 ,1900392710 
2018,경남,구강악안면외과,54957 ,111655 ,7935245450 ,5228237080 
2018,경남,치과보철과,5167 ,11551 ,4214217730 ,2703951400 
2018,경남,치과교정과,1848 ,3141 ,120941910 ,72925210 
2018,경남,소아치과,10269 ,19353 ,781194370 ,543126660 
2018,경남,치주과,41038 ,69650 ,3455997620 ,2136931700 
2018,경남,치과보존과,98939 ,217840 ,11059649500 ,6633793680 
2018,경남,구강내과,4399 ,12565 ,688957970 ,450195970 
2018,경남,영상치의학과,11 ,11 ,239740 ,172370 
2018,경남,구강병리과,1 ,1 ,14890 ,8990 
2018,경남,예방치과,1331 ,2507 ,233220790 ,146348770 
2018,경남,한방내과,19056 ,109001 ,10643595780 ,8478363990 
2018,경남,한방부인과,2195 ,8502 ,379559590 ,269258530 
2018,경남,한방소아과,1357 ,5722 ,316235420 ,244409010 
2018,경남,한방안·이비인후·피부과,626 ,3607 ,166457910 ,120448030 
2018,경남,한방신경정신과,207 ,832 ,52959120 ,38450820 
2018,경남,침구과,10349 ,51608 ,3704439310 ,2770404500 
2018,경남,한방재활의학과,12977 ,58288 ,4760442640 ,3364611470 
2018,경남,사상체질과,501 ,1780 ,94151860 ,71701100 
2018,제주,일반의,1 ,1 ,29890 ,17990 
2018,제주,내과,127137 ,677666 ,126298823140 ,100892900590 
2018,제주,신경과,32593 ,124842 ,16656836780 ,11852305290 
2018,제주,정신건강의학과,10502 ,60042 ,7969466800 ,5841439810 
2018,제주,외과,33038 ,84187 ,21292789510 ,17037926990 
2018,제주,정형외과,60821 ,231249 ,39640616760 ,29060501930 
2018,제주,신경외과,25289 ,77326 ,23277208960 ,18662272620 
2018,제주,흉부외과,3376 ,8119 ,4138712060 ,3437487370 
2018,제주,성형외과,3324 ,8300 ,1291189090 ,957848200 
2018,제주,마취통증의학과,8638 ,17384 ,1562931350 ,962529180 
2018,제주,산부인과,19154 ,62255 ,10663785760 ,8348556920 
2018,제주,소아청소년과,27949 ,125913 ,16286946240 ,14353679140 
2018,제주,안과,16704 ,50829 ,6035072310 ,3898523430 
2018,제주,이비인후과,12710 ,29761 ,3107266370 ,2163582380 
2018,제주,피부과,5361 ,14446 ,703483750 ,386519950 
2018,제주,비뇨의학과,17683 ,64688 ,8105040860 ,5987714490 
2018,제주,영상의학과,3659 ,4587 ,362738640 ,257210740 
2018,제주,방사선종양학과,1073 ,14206 ,4639808350 ,4403333350 
2018,제주,진단검사의학과,13 ,56 ,1183120 ,594820 
2018,제주,재활의학과,9265 ,87559 ,18727384870 ,14324471700 
2018,제주,핵의학과,276 ,954 ,437769810 ,397964720 
2018,제주,가정의학과,9336 ,26696 ,7545381600 ,5732912530 
2018,제주,응급의학과,100819 ,133478 ,22884572310 ,14930950880 
2018,제주,치과,13 ,14 ,9665870 ,6246040 
2018,제주,구강악안면외과,6065 ,16263 ,1173454410 ,721287150 
2018,제주,치과보철과,105 ,230 ,125890150 ,80576500 
2018,제주,소아치과,178 ,256 ,6496600 ,4111000 
2018,제주,치주과,966 ,1004 ,50250970 ,30284170 
2018,제주,치과보존과,6596 ,15939 ,779850780 ,457641800 
2018,제주,한방내과,403 ,3212 ,202101950 ,152394540 
2018,제주,침구과,250 ,1252 ,60863420 ,47687210 
2018,세종,내과,2176 ,4794 ,725052690 ,547662340 
2018,세종,정신건강의학과,96 ,772 ,818278530 ,651043990 
2018,세종,외과,459 ,2981 ,3488955600 ,2609455520 
2018,세종,정형외과,1867 ,5274 ,1652849790 ,1231547690 
2018,세종,신경외과,1268 ,3784 ,2853374780 ,2132540560 
2018,세종,흉부외과,86 ,301 ,429267290 ,325107990 
2018,세종,마취통증의학과,156 ,644 ,98228450 ,73517390 
2018,세종,산부인과,234 ,949 ,1462148670 ,1076754940 
2018,세종,재활의학과,95 ,141 ,8572080 ,7043200 
2018,세종,가정의학과,2965 ,6863 ,2923207400 ,2154925100 
2018,세종,응급의학과,6520 ,7774 ,386506900 ,254299440 
2018,세종,예방의학과,58 ,159 ,196085370 ,147921400 
2018,세종,구강악안면외과,1244 ,2793 ,153525680 ,92458080 
2018,세종,치과보철과,1084 ,1666 ,102719450 ,66933550 
2018,세종,치과교정과,40 ,43 ,1034590 ,626490 
2018,세종,소아치과,2405 ,5152 ,219381500 ,141992100 
2018,세종,치주과,761 ,2289 ,124398780 ,74861280 
2018,세종,치과보존과,614 ,1133 ,43096170 ,26135970 
2018,세종,한방내과,557 ,3019 ,241283680 ,192006750 
2018,세종,한방부인과,131 ,178 ,6952620 ,4815490 
2018,세종,침구과,58 ,203 ,14728010 ,11883480 
2018,세종,한방재활의학과,97 ,161 ,10121960 ,7020610 
